YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 51ST STREET, 16-31",1,0,630000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 51ST STREET, 20-29",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 51ST STREET, 21-19",1,0,705000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 8A",1,0,3600000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 9D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 9F",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 12F",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 15C",1,0,1535000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 26B",1,0,1875000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 34A",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 35A",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"135 WEST 52ND STREET, 40A",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 15D",1,0,900000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 16E",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 20H",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 23F",1,0,850000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 27A",1,0,600000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 29D",1,0,865000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 36H",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"159 WEST 53RD STREET, 37G",1,0,750000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"112 WEST 56TH STREET, 9S",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"112 WEST 56TH STREET, 14S",1,0,1310000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"112 WEST 56TH STREET, 15N",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"112 WEST 56TH STREET, 15S",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"112 WEST 56TH STREET, 22N",1,0,1680000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56TH STREET, 3107",1,0,960000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56TH STREET, 3507",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 W. 56TH STREET, 3911",1,0,720000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56TH STREET, 4412",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56TH STREET, 4806",1,0,695000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56 STREET, 4810",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56TH STREET, 5205",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56TH STREET, 5501",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 WEST 56TH STREET, 6306",1,0,1700000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"150 W 56TH, 5104",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"162 WEST 56TH STREET, 1206",1,0,700000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 32I",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 32O",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 69A",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 W 57TH ST, 39B",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 61B",1,0,6612500
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 66B",1,0,3750000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57 STREET, 76B",1,0,4300000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 61-T",1,0,6612500
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 40D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 46D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 48D",1,0,2100000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 36E",1,0,800000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"146 WEST 57TH STREET, 6667E",1,0,2531250
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"120 WEST 58TH STREET, 1D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"120 WEST 58 STREET, 2A",1,0,554000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"120 WEST 58TH STREET, PH",1,0,2350000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"171 WEST 57TH STREET, 3A",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"171 WEST 57TH STREET, 6B",1,0,3300000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 34C",1,0,5550000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 50C",1,0,15700000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 56B",1,0,6000000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 58A",1,0,16750000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 59B",1,0,18405994
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 66A",1,0,17220000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 67A",1,0,17220000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 88",1,0,28000000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 32C",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 32E",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 33F",1,0,7965350
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 34F",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 35A",1,0,3614960
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 36E",1,0,3798465
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 37D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 37E",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 38A",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 38D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 38E",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"157 WEST 57TH STREET, 38F",1,0,8535731
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"111 WEST 57TH STREET, 11C",1,0,1708819
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"111 WEST 57TH STREET, 11D",1,0,2792652
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"111 WEST 57TH STREET, 16S",1,0,8111561
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 756",1,0,975000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 1918",1,0,1825000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 1920",1,0,750000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 2118",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 2120",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 2405",1,0,710000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 2516",1,0,1200000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 3703",1,0,2100000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 3901",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"160 CENTRAL PARK SOUTH, 909",1,0,3795250
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK SOUTH, 3G",1,0,675000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK SOUTH, 7C",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK S, 8M",1,0,745000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK SOUTH, 12L",1,0,725000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK SOUTH, 18J",1,0,570000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK SOUTH, 20B",1,0,990000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK SOUTH, 20F G",1,0,6800000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"106 CENTRAL PARK SOUTH, 29C",1,0,992000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"116 CENTRAL PARK SOUTH, 8A",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"116 CENTRAL PARK SOUTH, 11A",1,0,1100000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"100 CENTRAL PARK SOUTH, 4G",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"100 CENTRAL PARK SOUTH, 5F",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"100 CENTRAL PARK SOUTH, 11D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 202",1,0,750000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 207",1,0,800000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 307",1,0,870000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 1603",1,0,2030000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 1701",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 1806",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 2103",1,0,2125000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 3203",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 4201",1,0,2550000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"247 WEST 46TH STREET, 4203",1,0,2180000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 8F",1,0,699000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 10D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 10G",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 10G",1,0,1200000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 12F",1,0,556500
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 12F",1,0,891468
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 15C",1,0,1425000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 17F",1,0,745000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, 19C",1,0,1450000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"1600 BROADWAY, PH1B",1,0,1090000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"230 WEST 56TH STREET, 50F",1,0,5300000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"230 WEST 56TH STREET, 51C",1,0,1400000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"230 WEST 56TH STREET, 51D",1,0,775000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"230 WEST 56TH STREET, 51F",1,0,5300000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"230 WEST 56TH STREET, 68B",1,0,3999000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 18A",1,0,3156575
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 18B",1,0,3411138
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 18D",1,0,5193075
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 18J",1,0,2036500
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 19B",1,0,3716613
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 19C",1,0,1545375
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 19D",1,0,1807394
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 19E",1,0,1384820
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 19K",1,0,1807394
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 20B",1,0,3767525
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 20D",1,0,1816425
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 20G",1,0,1811379
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 20K",1,0,1816425
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 23A",1,0,12657300
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 40B",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 40B",1,0,22910625
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 57B",1,0,28640950
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 58B",1,0,26779975
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 60",1,0,50912500
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 61",1,0,51421625
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 62",1,0,52185313
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 63",1,0,53585406
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 64",1,0,53967250
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 65",1,0,56258313
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 68",1,0,55500000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 69",1,0,61604125
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 70",1,0,61000000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 71",1,0,62622375
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, 72",1,0,63131500
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, PH 76",1,0,99903375
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, V-3",1,0,30500000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, V-7",1,0,40730000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, V-10",1,0,40000000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"220 CENTRAL PARK SOUTH, V-11",1,0,49000000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND ST, 4C",1,0,899000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 4I",1,0,910000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 6I",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 7F",1,0,838888
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 11I",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 15L",1,0,1350000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 21E",1,0,905000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 23J",1,0,758000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 24J",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 31E",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 32B",1,0,1530000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 38G",1,0,1960000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 44H",1,0,1216250
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 47D",1,0,1635000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 52A",1,0,1225000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 53A",1,0,1250000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 42ND STREET, 55G",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50 STREET, 2Y",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 2FF",1,0,570000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 3BB",1,0,525000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 3LL",1,0,805000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 4CC",1,0,520000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 5A",1,0,585500
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 5MM",1,0,480867
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 6M",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 9F",1,0,1190000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 12D",1,0,800000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 29E",1,0,1275000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 29G",1,0,775000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 50TH STREET, 35B",1,0,1315000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"393 WEST 49TH STREET, 2K",1,0,425000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"393 WEST 49TH STREET, 2L",1,0,1
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"393 WEST 49TH STREET, 2P",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"393 WEST 49TH STREET, 2W",1,0,500000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"393 WEST 49TH STREET, 5P",1,0,533000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"393 W. 49TH STREET, 5T",1,0,550000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"310 WEST 52ND STREET, 8D",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"310 WEST 52ND STREET, 37A",1,0,1200000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"318 WEST 52ND STREET, 3L",1,0,1700000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"318 WEST 52ND STREET, 4D",1,0,2300000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"318 WEST 52ND STREET, PH-A",1,0,2400000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"300 WEST 53RD STREET, 6E",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 53RD STREET, 1GTHG",1,0,0
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 53RD STREET, 7FPHF",1,0,1000
2020,1,MIDTOWN WEST,13 CONDOS - ELEVATOR APARTMENTS,R4,"350 WEST 53RD STREET, 7CPHC",1,0,1442000
